gmDate,seasonYR,teamAbbr,teamLoc,teamRslt,teamDayOff,teamTO,teamPF,teamFGA,teamFGM,teamFTA,teamFTM,teamORB,teamDRB,teamEFG%,teamTREB%,teamTO%,teamFT%
2014-03-25,2013,OKC,0,0,1,21,30,93,46,19,15,10,28,55.91,44.18600000000001,17.1625,78.95
2014-03-25,2013,DAL,1,1,2,20,22,90,45,28,23,12,36,58.33,55.81399999999999,16.3506,82.14
2014-03-25,2013,NY,0,0,2,16,16,74,36,27,20,8,24,51.35,45.7143,15.7048,74.07
2014-03-25,2013,LAL,1,1,2,17,23,83,48,15,13,8,30,68.67,54.2857,15.9475,86.67
2014-03-26,2013,BKN,0,0,2,9,25,83,40,16,14,3,29,58.43,39.5062,9.0872,87.5
2014-03-26,2013,CHA,1,1,2,9,16,92,46,23,16,15,34,54.35,60.4938,8.0994,69.57
2014-03-26,2013,PHO,0,1,2,19,18,75,37,12,11,6,33,58.67,52.7027,19.1378,91.67
2014-03-26,2013,WAS,1,0,3,15,13,81,37,21,13,7,28,49.38,47.2973,14.2531,61.9
2014-03-26,2013,TOR,0,1,1,17,21,80,36,18,16,11,37,51.88,57.1429,16.2028,88.89
2014-03-26,2013,BOS,1,0,5,10,16,79,32,22,17,8,28,46.2,42.8571,10.1338,77.27
2014-03-26,2013,CLE,0,1,1,10,13,85,37,24,14,13,32,48.82,48.3871,9.4733,58.33
2014-03-26,2013,DET,1,0,2,13,18,84,39,13,7,11,37,52.98,51.6129,12.6558,53.85
2014-03-26,2013,ATL,0,0,2,26,16,82,31,16,14,6,34,42.07,47.0588,22.6008,87.5
2014-03-26,2013,MIN,1,1,2,19,14,86,43,16,12,7,38,55.23,52.9412,16.9582,75.0
2014-03-26,2013,LAC,0,0,2,13,21,80,33,28,17,12,28,49.38,43.0108,12.3433,60.71
2014-03-26,2013,NO,1,1,2,13,20,90,38,25,19,17,36,43.89,56.9892,11.4035,76.0
2014-03-26,2013,MIA,0,0,2,19,22,61,28,29,21,5,32,50.82,50.0,20.483,72.41
2014-03-26,2013,IND,1,1,2,12,21,81,30,21,17,11,26,41.36,50.0,11.7371,80.95
2014-03-26,2013,DEN,0,0,2,18,22,83,38,25,20,9,34,50.0,50.0,16.0714,80.0
2014-03-26,2013,SA,1,1,2,21,18,88,43,20,14,13,30,53.41,50.0,17.8268,70.0
2014-03-26,2013,NY,0,1,1,14,30,73,40,13,12,7,27,65.07,51.5152,15.0992,92.31
2014-03-26,2013,SAC,1,0,3,11,18,69,33,35,27,8,24,52.17,48.4848,11.5304,77.14
2014-03-26,2013,MEM,0,1,2,10,20,79,36,16,15,10,31,48.1,53.9474,10.4123,93.75
2014-03-26,2013,UTA,1,0,2,13,14,69,32,26,18,6,29,50.0,46.0526,13.9127,69.23
2014-03-27,2013,POR,0,1,2,13,20,80,37,21,16,13,34,52.5,54.6512,12.7152,76.19
2014-03-27,2013,ATL,1,0,1,13,19,84,34,17,13,10,29,42.86,45.3488,12.4426,76.47
2014-03-27,2013,PHI,0,0,3,22,26,90,35,22,14,14,25,46.67,40.625,18.0802,63.64
2014-03-27,2013,HOU,1,1,3,20,22,90,44,34,23,17,40,53.89,59.375,16.0051,67.65
2014-03-27,2013,LAL,0,0,2,20,24,85,42,18,14,13,25,53.53,53.5211,17.7117,77.78
2014-03-27,2013,MIL,1,1,3,19,21,70,39,34,24,9,24,60.0,46.4789,18.2763,70.59
2014-03-27,2013,LAC,0,1,1,20,24,82,38,25,22,13,28,53.05,48.8095,17.6991,88.0
2014-03-27,2013,DAL,1,0,2,18,21,79,37,27,19,11,32,53.16,51.1905,16.532,70.37
2014-03-28,2013,CHA,0,0,2,10,22,97,43,14,11,9,27,48.45,38.7097,8.837,78.57
2014-03-28,2013,ORL,1,1,3,19,14,87,39,35,26,19,38,48.28,61.2903,15.6507,74.29
2014-03-28,2013,BOS,0,0,2,16,21,76,40,20,17,8,26,56.58,48.5714,15.873,85.0
2014-03-28,2013,TOR,1,1,2,11,18,86,40,22,20,12,24,49.42,51.4286,10.3112,90.91
2014-03-28,2013,IND,0,0,2,17,19,79,28,25,20,13,35,36.71,52.7473,15.8879,80.0
2014-03-28,2013,WAS,1,1,2,10,21,87,34,17,16,12,31,43.1,47.2527,9.5712,94.12
2014-03-28,2013,CLE,0,0,2,12,16,87,37,16,13,10,25,48.28,46.0526,11.3165,81.25
2014-03-28,2013,BKN,1,1,2,18,16,71,39,21,16,7,34,64.79,53.9474,18.3225,76.19
2014-03-28,2013,MIA,0,1,2,9,14,79,43,22,16,10,37,59.49,56.6265,9.2138,72.73
2014-03-28,2013,DET,1,0,2,11,22,79,30,21,15,12,24,39.87,43.3735,11.0842,71.43
2014-03-28,2013,POR,0,1,1,10,14,80,35,16,11,10,37,50.0,50.5376,10.305,68.75
2014-03-28,2013,CHI,1,0,4,13,16,84,33,7,5,12,34,41.07,49.4624,12.9896,71.43
2014-03-28,2013,LAL,0,0,1,8,30,102,44,15,12,14,12,46.57,34.6667,6.8611,80.0
2014-03-28,2013,MIN,1,1,2,21,14,76,51,40,33,9,40,72.37,65.3333,18.3246,82.5
2014-03-28,2013,UTA,0,0,2,19,28,68,33,27,22,6,25,53.68,45.5882,19.2152,81.48
2014-03-28,2013,NO,1,1,2,14,25,71,36,32,24,11,26,54.93,54.4118,14.13,75.0
2014-03-28,2013,SAC,0,0,2,17,22,85,31,16,10,17,32,41.76,56.3218,15.5906,62.5
2014-03-28,2013,OKC,1,1,3,14,22,69,33,25,19,3,35,54.35,43.6782,14.8936,76.0
2014-03-28,2013,SA,0,1,2,14,25,98,55,14,10,11,40,62.76,55.4348,11.8483,71.43
2014-03-28,2013,DEN,1,0,2,12,19,87,35,35,26,10,31,43.68,44.5652,10.4895,74.29
2014-03-28,2013,NY,0,0,2,13,24,87,35,16,10,13,24,44.83,39.7849,12.145,62.5
2014-03-28,2013,PHO,1,1,2,13,19,88,40,23,18,18,38,53.41,60.2151,11.6991,78.26
2014-03-28,2013,MEM,0,0,2,9,15,81,41,16,9,9,24,51.85,43.4211,9.2745,56.25
2014-03-28,2013,GS,1,1,6,12,14,81,40,14,11,10,33,54.94,56.5789,12.1017,78.57
2014-03-29,2013,DET,0,0,1,18,20,85,33,32,26,15,29,42.35,48.8889,15.3741,81.25
2014-03-29,2013,PHI,1,1,2,14,25,92,48,19,15,13,33,58.7,51.1111,12.242,78.95
2014-03-29,2013,LAC,0,1,2,9,29,89,42,36,22,12,31,53.93,46.7391,7.9058,61.11
2014-03-29,2013,HOU,1,0,2,19,25,79,32,45,36,14,35,44.94,53.2609,16.129,80.0
2014-03-29,2013,ATL,0,0,2,14,22,80,34,28,20,10,30,48.13,47.619,13.1678,71.43
2014-03-29,2013,WAS,1,1,1,13,22,79,39,25,17,11,33,53.16,52.381,12.6214,68.0
2014-03-29,2013,SAC,0,0,1,20,29,81,42,19,13,14,33,53.7,57.3171,18.2882,68.42
2014-03-29,2013,DAL,1,1,2,13,18,70,34,35,28,6,29,53.57,42.6829,13.2114,80.0
2014-03-29,2013,MIA,0,1,1,13,12,74,32,21,17,14,29,47.97,51.8072,13.5079,80.95
2014-03-29,2013,MIL,1,0,2,17,16,79,27,14,9,17,23,36.71,48.1928,16.6406,64.29
2014-03-29,2013,NO,0,0,1,14,19,81,32,16,13,8,33,41.36,47.1264,13.7201,81.25
2014-03-29,2013,SA,1,1,1,13,16,78,37,20,13,9,37,53.21,52.8736,13.0261,65.0
2014-03-30,2013,UTA,0,0,2,14,17,86,36,24,18,16,24,45.35,48.7805,12.6628,75.0
2014-03-30,2013,OKC,1,1,2,13,27,74,41,26,23,7,35,62.84,51.2195,13.206,88.46
2014-03-30,2013,IND,0,0,2,16,21,78,29,16,10,10,31,42.31,47.6744,15.8353,62.5
2014-03-30,2013,CLE,1,1,2,15,21,76,34,21,17,10,35,48.03,52.3256,14.9641,80.95
2014-03-30,2013,MIN,0,0,2,20,18,83,39,27,18,12,30,48.8,49.4118,17.4095,66.67
2014-03-30,2013,BKN,1,1,2,20,22,86,43,22,16,14,29,56.98,50.5882,17.2891,72.73
2014-03-30,2013,TOR,0,1,2,15,14,73,33,27,26,8,22,49.32,47.619,15.017999999999999,96.3
2014-03-30,2013,ORL,1,0,2,19,23,69,38,14,10,6,27,60.14,52.381,20.1784,71.43
2014-03-30,2013,CHI,0,1,2,16,13,70,37,31,25,2,29,58.57,44.2857,16.0578,80.65
2014-03-30,2013,BOS,1,0,2,16,23,87,40,16,12,12,27,51.72,55.7143,14.5402,75.0
2014-03-30,2013,NY,0,1,2,11,19,80,32,18,16,10,30,45.63,46.5116,11.1201,88.89
2014-03-30,2013,GS,1,0,2,12,19,79,28,22,18,14,32,41.77,53.4884,11.919,81.82
2014-03-30,2013,MEM,0,0,2,11,19,89,41,18,11,13,28,48.88,51.25,10.1927,61.11
2014-03-30,2013,POR,1,1,2,13,16,75,39,25,22,7,32,55.33,48.75,13.1313,88.0
2014-03-30,2013,PHO,0,0,2,14,20,91,35,28,21,13,35,42.86,53.3333,11.9332,75.0
2014-03-30,2013,LAL,1,1,2,14,21,83,44,24,22,5,37,56.02,46.6667,13.015999999999998,91.67
2014-03-31,2013,WAS,0,0,2,15,21,79,38,13,9,9,28,53.8,43.5294,15.0421,69.23
2014-03-31,2013,CHA,1,1,3,11,15,78,34,34,29,15,33,45.51,56.4706,10.581,85.29
2014-03-31,2013,SA,0,1,2,8,19,80,37,25,21,15,25,51.25,54.0541,8.0808,84.0
2014-03-31,2013,IND,1,0,1,16,22,69,26,24,19,7,27,42.03,45.9459,16.7434,79.17
2014-03-31,2013,PHI,0,0,2,20,27,77,36,20,12,6,34,53.9,44.9438,18.9036,60.0
2014-03-31,2013,ATL,1,1,2,16,17,84,36,30,24,13,36,47.02,55.0562,14.1343,80.0
2014-03-31,2013,MIL,0,0,2,13,20,88,39,36,28,18,32,47.16,50.0,11.1263,77.78
2014-03-31,2013,DET,1,1,2,11,26,97,46,21,15,19,31,52.06,50.0,9.3825,71.43
2014-03-31,2013,TOR,0,0,1,15,25,70,35,10,5,5,25,55.71,45.4545,16.7785,50.0
2014-03-31,2013,MIA,1,1,2,15,14,66,34,22,18,6,30,56.82,54.5455,16.5417,81.82
2014-03-31,2013,BOS,0,0,1,18,15,77,31,15,11,12,25,44.81,48.0519,17.7165,73.33
2014-03-31,2013,CHI,1,1,1,14,16,80,38,16,15,11,29,49.38,51.9481,13.8559,93.75
2014-03-31,2013,LAC,0,1,2,18,18,82,38,32,26,13,36,53.66,53.8462,15.7784,81.25
2014-03-31,2013,MIN,1,0,1,17,23,96,41,14,12,12,30,47.92,46.1538,14.2665,85.71
2014-03-31,2013,SAC,0,1,2,19,19,80,38,31,23,15,32,49.38,61.038999999999994,16.8679,74.19
2014-03-31,2013,NO,1,0,2,13,26,73,36,26,20,3,27,52.74,38.961,13.3415,76.92
2014-03-31,2013,MEM,0,1,1,12,19,85,38,23,13,17,26,47.65,50.0,11.2024,56.52
2014-03-31,2013,DEN,1,0,3,14,23,73,36,24,14,11,32,53.42,50.0,14.3501,58.33
2014-03-31,2013,NY,0,1,1,9,18,70,33,24,17,3,35,53.57,43.1818,10.0491,70.83
2014-03-31,2013,UTA,1,0,1,12,23,85,33,15,9,16,34,43.53,56.8182,11.583,60.0
2014-04-01,2013,HOU,0,0,3,15,16,84,32,28,22,10,34,44.05,51.1628,13.4747,78.57
2014-04-01,2013,BKN,1,1,2,13,26,83,44,17,11,6,36,56.63,48.8372,12.5628,64.71
2014-04-01,2013,GS,0,1,2,13,16,91,52,6,3,10,34,65.38,50.5747,12.1905,50.0
2014-04-01,2013,DAL,1,0,3,9,12,96,47,16,12,15,28,56.25,49.4253,8.0328,75.0
2014-04-01,2013,POR,0,1,2,10,18,99,46,21,19,11,39,53.03,52.6316,8.4574,90.48
2014-04-01,2013,LAL,1,0,2,11,16,92,41,22,19,9,36,50.54,47.3684,9.7622,86.36
2014-04-02,2013,DET,0,0,2,6,18,93,34,28,19,17,30,40.32,50.0,5.3899,67.86
2014-04-02,2013,IND,1,1,2,10,21,79,39,24,18,10,37,52.53,50.0,10.0442,75.0
2014-04-02,2013,BKN,0,0,1,16,16,65,26,28,21,7,16,46.15,35.9375,17.1453,75.0
2014-04-02,2013,NY,1,1,2,17,25,70,42,20,15,9,32,67.86,64.0625,17.7453,75.0
2014-04-02,2013,CLE,0,1,3,12,15,78,45,24,20,6,31,63.46,52.1127,11.9332,83.33
2014-04-02,2013,ORL,1,0,3,17,21,79,35,20,17,9,25,51.27,47.8873,16.2214,85.0
2014-04-02,2013,CHA,0,1,2,9,17,79,42,35,27,9,38,60.76,59.4937,8.7041,77.14
2014-04-02,2013,PHI,1,0,2,11,24,83,35,26,19,7,25,44.58,40.5063,10.4325,73.08
2014-04-02,2013,HOU,0,0,1,15,30,87,36,30,22,10,37,46.55,56.6265,13.0208,73.33
2014-04-02,2013,TOR,1,1,2,14,25,75,34,39,29,3,33,52.0,43.3735,13.1876,74.36
2014-04-02,2013,BOS,0,0,2,16,22,81,32,30,25,10,19,41.36,41.4286,14.5191,83.33
2014-04-02,2013,WAS,1,1,2,21,24,72,45,21,18,6,35,69.44,58.5714,20.5399,85.71
2014-04-02,2013,CHI,0,1,2,13,19,78,40,15,13,7,29,58.97,48.6486,13.3197,86.67
2014-04-02,2013,ATL,1,0,2,16,17,72,32,26,20,9,29,50.0,51.3514,16.0901,76.92
2014-04-02,2013,MIL,0,0,2,21,16,73,32,9,9,11,31,46.58,54.5455,21.4373,100.0
2014-04-02,2013,MIA,1,1,2,10,12,77,39,14,9,8,27,56.49,45.4545,10.7342,64.29
2014-04-02,2013,MEM,0,0,2,11,15,95,40,6,4,11,27,44.21,45.2381,10.1252,66.67
2014-04-02,2013,MIN,1,1,2,15,13,81,43,16,11,12,34,56.17,54.7619,14.5575,68.75
2014-04-02,2013,GS,0,0,1,13,19,85,36,10,10,7,26,47.06,42.3077,12.6953,100.0
2014-04-02,2013,SA,1,1,2,13,12,83,44,22,19,8,37,55.42,57.6923,12.3013,86.36
2014-04-02,2013,NO,0,0,2,17,25,74,35,45,35,8,34,48.65,51.2195,15.343,77.78
2014-04-02,2013,DEN,1,1,2,11,29,92,52,25,18,8,32,64.67,48.7805,9.6491,72.0
2014-04-02,2013,LAC,0,1,2,14,24,79,37,30,27,10,26,53.8,48.6486,13.1827,90.0
2014-04-02,2013,PHO,1,0,3,15,26,78,36,33,28,14,24,51.28,51.3514,13.9509,84.85
2014-04-02,2013,LAL,0,0,1,10,21,96,37,20,16,14,38,44.79,52.5253,8.7108,80.0
2014-04-02,2013,SAC,1,1,2,8,18,86,42,27,18,8,39,51.74,47.4747,7.5557,66.67
2014-04-03,2013,SA,0,0,1,19,18,88,38,12,9,13,29,48.3,51.8519,16.922,75.0
2014-04-03,2013,OKC,1,1,4,13,16,81,40,23,20,8,31,53.09,48.1481,12.4856,86.96
2014-04-03,2013,DAL,0,1,2,12,21,82,41,20,17,8,38,58.54,52.8736,11.6732,85.0
2014-04-03,2013,LAC,1,0,1,6,20,91,39,29,23,12,29,46.15,47.1264,5.4665,79.31
2014-04-04,2013,DEN,0,0,2,20,27,80,29,32,27,14,32,40.63,54.7619,17.5316,84.38
2014-04-04,2013,MEM,1,1,2,12,26,83,32,38,34,10,28,39.76,45.2381,10.7411,89.47
2014-04-04,2013,ORL,0,0,2,13,25,87,31,18,15,14,29,37.36,48.3146,12.046,83.33
2014-04-04,2013,CHA,1,1,2,15,15,78,33,23,19,9,37,46.15,51.6854,14.5462,82.61
2014-04-04,2013,IND,0,0,2,10,19,78,33,28,22,8,31,46.15,48.1481,9.9681,78.57
2014-04-04,2013,TOR,1,1,2,11,20,84,40,16,12,9,33,53.57,51.8519,10.7801,75.0
2014-04-04,2013,CLE,0,0,2,6,18,91,36,25,21,10,24,42.31,47.2222,5.5556,84.0
2014-04-04,2013,ATL,1,1,2,17,17,82,48,10,8,2,36,66.46,52.7778,16.441,80.0
2014-04-04,2013,PHI,0,1,2,14,21,77,39,37,27,9,25,54.55,40.9639,13.05,72.97
2014-04-04,2013,BOS,1,0,2,22,27,87,38,21,17,19,30,48.85,59.0361,18.6062,80.95
2014-04-04,2013,DET,0,0,2,10,14,88,41,21,13,19,27,51.7,63.8889,9.3249,61.9
2014-04-04,2013,BKN,1,1,2,10,19,76,46,11,9,2,24,70.39,36.1111,11.0084,81.82
2014-04-04,2013,MIN,0,1,2,18,22,93,43,34,24,10,36,52.69,46.9388,14.2903,70.59
2014-04-04,2013,MIA,1,0,2,17,27,99,43,30,24,15,37,48.99,53.0612,13.1579,80.0
2014-04-04,2013,WAS,0,1,2,17,15,78,38,15,9,12,29,51.92,54.6667,16.7323,60.0
2014-04-04,2013,NY,1,0,2,17,14,76,34,8,7,8,26,53.95,45.3333,17.6129,87.5
2014-04-04,2013,MIL,0,0,2,20,24,68,31,35,26,9,29,47.06,46.3415,19.3424,74.29
2014-04-04,2013,CHI,1,1,2,12,24,84,31,42,33,16,28,41.07,53.6585,10.4822,78.57
2014-04-04,2013,NO,0,0,2,17,27,73,34,29,20,9,27,52.05,51.4286,16.5434,68.97
2014-04-04,2013,UTA,1,1,4,17,24,64,33,35,30,6,28,54.69,48.5714,17.6349,85.71
2014-04-04,2013,OKC,0,0,1,14,24,85,38,20,18,10,35,52.35,50.0,12.987,90.0
2014-04-04,2013,HOU,1,1,2,12,21,78,33,37,32,9,36,50.64,50.0,11.2909,86.49
2014-04-04,2013,PHO,0,1,2,12,20,97,39,31,25,23,36,43.3,55.1402,9.7847,80.65
2014-04-04,2013,POR,1,0,3,16,23,81,35,27,17,13,35,46.91,44.8598,14.6951,62.96
2014-04-04,2013,SAC,0,0,2,16,14,78,25,25,18,10,34,32.69,43.5644,15.2381,72.0
2014-04-04,2013,GS,1,1,2,13,22,93,42,12,8,15,42,50.54,56.4356,11.6822,66.67
2014-04-04,2013,DAL,0,1,1,17,17,92,44,15,14,15,37,50.54,57.7778,14.7059,93.33
2014-04-04,2013,LAL,1,0,2,15,14,83,35,24,18,10,28,46.39,42.2222,13.8172,75.0
2014-04-05,2013,MIN,0,0,1,13,10,77,36,28,19,8,22,47.4,42.8571,12.7052,67.86
2014-04-05,2013,ORL,1,1,1,23,23,79,43,9,5,13,27,60.13,57.1429,21.7063,55.56
2014-04-05,2013,CHI,0,1,1,11,14,79,35,21,17,11,34,50.0,52.9412,11.0842,80.95
2014-04-05,2013,WAS,1,0,1,12,19,86,34,12,7,14,26,41.28,47.0588,11.6189,58.33
2014-04-05,2013,CHA,0,1,1,12,19,91,34,27,19,12,46,42.31,53.211000000000006,10.4457,70.37
2014-04-05,2013,CLE,1,0,1,11,18,96,35,21,17,10,41,40.1,46.788999999999994,9.4632,80.95
2014-04-05,2013,BOS,0,0,1,12,24,88,42,16,13,15,22,55.68,46.25,11.2108,81.25
2014-04-05,2013,DET,1,1,1,13,16,79,38,36,30,13,30,53.8,53.75,12.0549,83.33
2014-04-05,2013,BKN,0,1,1,14,20,80,41,23,17,8,33,55.0,50.6173,13.446,73.91
2014-04-05,2013,PHI,1,0,1,13,26,79,36,27,19,9,31,51.9,49.3827,12.5144,70.37
2014-04-05,2013,TOR,0,1,1,10,22,81,36,22,18,12,27,51.85,51.3158,9.9325,81.82
2014-04-05,2013,MIL,1,0,1,10,21,79,38,27,21,12,25,48.73,48.6842,9.9128,77.78
2014-04-06,2013,NY,0,0,2,11,24,88,33,13,10,15,23,46.02,52.0548,10.5042,76.92
2014-04-06,2013,MIA,1,1,2,16,17,61,34,30,22,7,28,65.57,47.9452,17.7384,73.33
2014-04-06,2013,LAL,0,0,2,15,19,86,36,23,18,8,30,45.93,42.2222,13.4989,78.26
2014-04-06,2013,LAC,1,1,3,17,17,83,47,26,16,8,44,62.65,57.7778,15.2548,61.54
2014-04-06,2013,DAL,0,1,2,10,16,89,36,14,8,16,29,47.75,52.9412,9.5093,57.14
2014-04-06,2013,SAC,1,0,2,13,17,76,36,20,14,6,34,50.66,47.0588,13.2924,70.0
2014-04-06,2013,ATL,0,1,2,16,26,73,41,17,13,5,35,64.38,53.3333,16.5837,76.47
2014-04-06,2013,IND,1,0,2,11,26,78,32,30,19,10,25,44.23,46.6667,10.7632,63.33
2014-04-06,2013,DEN,0,0,2,21,24,107,51,13,9,15,39,54.21,51.9231,15.7045,69.23
2014-04-06,2013,HOU,1,1,2,15,19,98,45,40,27,15,35,52.55,48.0769,11.4855,67.5
2014-04-06,2013,MEM,0,0,2,15,19,86,38,17,11,13,24,47.09,48.0519,13.8274,64.71
2014-04-06,2013,SA,1,1,3,16,16,77,43,18,17,6,34,61.69,51.9481,15.8541,94.44
2014-04-06,2013,UTA,0,0,2,12,13,86,39,28,20,8,29,47.67,45.122,10.8774,71.43
2014-04-06,2013,GS,1,1,2,16,23,90,52,9,9,6,39,67.22,54.878,14.5507,100.0
2014-04-06,2013,OKC,0,0,2,12,30,84,40,32,26,7,31,52.98,51.3514,10.9012,81.25
2014-04-06,2013,PHO,1,1,2,12,24,77,45,31,21,5,31,65.58,48.6486,11.6913,67.74
2014-04-06,2013,NO,0,0,2,10,19,90,38,18,14,13,25,44.44,43.1818,9.2661,77.78
2014-04-06,2013,POR,1,1,2,15,17,87,41,15,13,14,36,50.0,56.8182,13.8122,86.67
2014-04-08,2013,DET,0,1,3,15,20,86,37,32,22,16,37,46.51,52.4752,13.0344,68.75
2014-04-08,2013,ATL,1,0,2,16,23,89,34,24,18,17,31,43.26,47.5248,13.8456,75.0
2014-04-08,2013,BKN,0,1,3,17,14,68,36,14,7,4,31,59.56,50.7246,18.6485,50.0
2014-04-08,2013,MIA,1,0,2,13,15,69,33,19,14,6,28,52.9,49.2754,14.3869,73.68
2014-04-08,2013,SA,0,0,2,16,22,81,36,25,15,11,26,46.91,41.573,14.8148,60.0
2014-04-08,2013,MIN,1,1,3,16,18,91,42,26,21,16,36,48.9,58.427,13.5089,80.77
2014-04-08,2013,DAL,0,1,2,10,12,72,40,11,6,6,30,61.81,43.3735,11.5154,54.55
2014-04-08,2013,UTA,1,0,2,9,15,87,36,13,7,23,24,43.68,56.6265,8.8478,53.85
2014-04-08,2013,OKC,0,1,2,6,23,80,38,27,19,10,29,55.0,46.988,6.13,70.37
2014-04-08,2013,SAC,1,0,2,10,18,82,34,28,21,13,31,43.29,53.012,9.5859,75.0
2014-04-08,2013,HOU,0,1,2,14,22,97,56,28,22,12,46,63.4,63.7363,11.3526,78.57
2014-04-08,2013,LAL,1,0,2,11,20,95,44,35,28,5,28,53.68,36.2637,9.061,80.0
2014-04-09,2013,DET,0,0,1,15,12,96,34,32,23,21,25,40.1,49.4624,11.9923,71.88
2014-04-09,2013,CLE,1,1,4,17,24,93,53,9,5,13,34,62.9,50.5376,14.9175,55.56
2014-04-09,2013,BKN,0,0,1,14,23,79,38,34,25,13,28,54.43,50.0,12.9678,73.53
2014-04-09,2013,ORL,1,1,4,14,24,77,43,30,18,11,30,62.99,50.0,13.4357,60.0
2014-04-09,2013,PHI,0,0,4,13,25,85,44,21,18,9,27,56.47,50.7042,12.1223,85.71
2014-04-09,2013,TOR,1,1,4,7,16,82,41,37,31,10,25,57.32,49.2958,6.6489,83.78
2014-04-09,2013,CHA,0,1,4,13,17,92,35,15,13,9,39,44.02,51.6129,11.6487,86.67
2014-04-09,2013,WAS,1,0,4,12,15,82,37,20,13,7,38,45.73,48.3871,11.6732,65.0
2014-04-09,2013,BOS,0,0,4,16,22,84,37,14,11,11,28,51.19,47.56100000000001,15.0716,78.57
2014-04-09,2013,ATL,1,1,1,16,14,76,40,22,16,8,35,58.55,52.43899999999999,15.7356,72.73
2014-04-09,2013,MIA,0,0,1,15,17,73,38,12,11,6,21,62.33,39.7059,16.0806,91.67
2014-04-09,2013,MEM,1,1,3,14,19,78,43,21,14,12,29,59.62,60.2941,13.8285,66.67
2014-04-09,2013,IND,0,1,3,11,24,85,41,19,11,8,33,54.71,46.0674,10.5404,57.89
2014-04-09,2013,MIL,1,0,4,11,20,87,38,29,22,14,34,45.98,53.9326,9.9314,75.86
2014-04-09,2013,CHI,0,1,4,14,18,82,41,12,9,9,28,56.71,48.0519,13.8231,75.0
2014-04-09,2013,MIN,1,0,1,14,14,80,34,16,15,11,29,45.0,51.9481,13.8559,93.75
2014-04-09,2013,PHO,0,1,3,12,18,80,39,10,7,6,32,54.38,47.5,12.4481,70.0
2014-04-09,2013,NO,1,0,3,14,17,80,34,17,14,8,34,46.25,52.5,13.7958,82.35
2014-04-09,2013,HOU,0,0,1,15,20,92,40,25,21,12,35,51.63,51.6484,12.7119,84.0
2014-04-09,2013,DEN,1,1,3,11,21,101,50,14,12,10,34,54.95,48.3516,9.3094,85.71
2014-04-09,2013,SAC,0,0,1,12,19,91,39,22,16,14,31,45.6,51.1364,10.6496,72.73
2014-04-09,2013,POR,1,1,3,18,19,75,38,22,17,5,38,55.33,48.8636,17.5302,77.27
2014-04-09,2013,OKC,0,1,1,8,24,90,38,32,26,11,33,45.0,45.8333,7.1378,81.25
2014-04-09,2013,LAC,1,0,3,17,22,86,36,34,21,15,37,46.51,54.1667,14.4117,61.76
2014-04-10,2013,SA,0,1,2,13,22,88,38,22,17,15,33,52.27,53.3333,11.7456,77.27
2014-04-10,2013,DAL,1,0,2,10,17,83,39,21,17,8,34,50.0,46.6667,9.7809,80.95
2014-04-10,2013,DEN,0,1,1,17,18,104,39,19,12,25,38,42.31,62.3762,13.1416,63.16
2014-04-10,2013,GS,1,0,4,13,17,88,40,15,13,6,32,48.86,37.6238,12.0818,86.67
2014-04-11,2013,WAS,0,1,2,13,19,82,35,33,24,13,31,43.9,51.1628,11.87,72.73
2014-04-11,2013,ORL,1,0,2,18,31,77,32,24,18,10,32,44.16,48.8372,17.0519,75.0
2014-04-11,2013,NY,0,1,5,8,24,73,35,36,32,7,32,52.05,48.1481,8.261000000000001,88.89
2014-04-11,2013,TOR,1,0,2,16,24,76,30,31,25,14,28,49.34,51.8519,15.1458,80.65
2014-04-11,2013,CHA,0,0,2,12,20,87,44,12,8,7,27,54.6,47.8873,11.5075,66.67
2014-04-11,2013,BOS,1,1,2,20,16,79,41,13,13,7,30,58.86,52.1127,19.0985,100.0
2014-04-11,2013,ATL,0,1,2,13,20,79,36,21,20,9,35,46.2,53.6585,12.8408,95.24
2014-04-11,2013,BKN,1,0,2,15,21,80,34,25,14,9,29,46.25,46.3415,14.1509,56.0
2014-04-11,2013,IND,0,0,2,16,23,65,31,19,16,5,26,53.85,43.662,17.9051,84.21
2014-04-11,2013,MIA,1,1,2,9,22,75,35,28,22,11,29,50.67,56.338,9.3439,78.57
2014-04-11,2013,DET,0,0,2,11,21,86,40,23,13,15,30,49.42,53.5714,10.2689,56.52
2014-04-11,2013,CHI,1,1,2,12,19,81,40,23,21,9,30,52.47,46.4286,11.6369,91.3
2014-04-11,2013,PHI,0,0,2,15,26,88,39,17,11,8,28,47.73,42.3529,13.5771,64.71
2014-04-11,2013,MEM,1,1,2,16,15,81,44,32,24,10,39,57.41,57.6471,14.404000000000002,75.0
2014-04-11,2013,HOU,0,0,2,22,32,83,36,36,27,15,37,50.0,50.9804,18.2059,75.0
2014-04-11,2013,MIN,1,1,2,15,25,94,41,40,27,18,32,45.21,49.0196,11.8483,67.5
2014-04-11,2013,NO,0,0,2,15,20,86,35,19,15,8,27,45.93,42.6829,13.7162,78.95
2014-04-11,2013,OKC,1,1,2,11,21,82,44,27,23,8,39,56.71,57.3171,10.4882,85.19
2014-04-11,2013,CLE,0,0,2,10,27,85,42,35,28,11,29,51.76,49.3827,9.058,80.0
2014-04-11,2013,MIL,1,1,2,12,22,84,44,38,25,14,27,55.95,50.6173,10.6458,65.79
