gmDate,teamAbbr,teamRslt,teamPtsFor,teamPtsAgnst,opptAbbr,opptRslt,opptPtsFor,opptPtsAgnst
2013-01-10,NY,0,0,0,IND,1,0,0
2013-01-10,DAL,1,0,0,SAC,0,0,0
2013-01-10,MIA,0,0,0,POR,1,0,0
2013-01-11,CHA,0,0,0,TOR,1,0,0
2013-01-11,UTA,0,0,0,ATL,1,0,0
2013-01-11,HOU,0,0,0,BOS,1,0,0
2013-01-11,PHO,0,0,0,BKN,1,0,0
2013-01-11,CHI,1,0,0,NY,0,0,0
2013-01-11,SA,0,0,0,MEM,1,0,0
2013-01-11,MIN,0,0,0,NO,1,0,0
2013-01-11,DET,1,0,0,MIL,0,0,0
2013-01-11,CLE,0,0,0,DEN,1,0,0
2013-01-11,OKC,1,0,0,LAL,0,0,0
2013-01-11,POR,0,0,0,GS,1,0,0
2013-01-12,ORL,1,0,0,LAC,0,0,0
2013-01-12,CHA,0,0,0,IND,1,0,0
2013-01-12,ATL,0,0,0,WAS,1,0,0
2013-01-12,UTA,1,0,0,DET,0,0,0
2013-01-12,HOU,0,0,0,PHI,1,0,0
2013-01-12,PHO,1,0,0,CHI,0,0,0
2013-01-12,MEM,0,0,0,DAL,1,0,0
2013-01-12,MIA,1,0,0,SAC,0,0,0
2013-01-13,NO,0,0,0,NY,1,0,0
2013-01-13,MIL,1,0,0,TOR,0,0,0
2013-01-13,IND,0,0,0,BKN,1,0,0
2013-01-13,MIN,0,0,0,SA,1,0,0
2013-01-13,GS,0,0,0,DEN,1,0,0
2013-01-13,OKC,1,0,0,POR,0,0,0
2013-01-13,CLE,0,0,0,LAL,1,0,0
2013-01-14,ORL,0,0,0,WAS,1,0,0
2013-01-14,CHA,0,0,0,BOS,1,0,0
2013-01-14,LAC,1,0,0,MEM,0,0,0
2013-01-14,ATL,0,0,0,CHI,1,0,0
2013-01-14,MIN,0,0,0,DAL,1,0,0
2013-01-14,MIA,0,0,0,UTA,1,0,0
2013-01-14,OKC,1,0,0,PHO,0,0,0
2013-01-14,CLE,0,0,0,SAC,1,0,0
2013-01-15,NO,1,0,0,PHI,0,0,0
2013-01-15,IND,1,0,0,CHA,0,0,0
2013-01-15,TOR,0,0,0,BKN,1,0,0
2013-01-15,LAC,1,0,0,HOU,0,0,0
2013-01-15,POR,0,0,0,DEN,1,0,0
2013-01-15,MIL,0,0,0,LAL,1,0,0
2013-01-16,CHI,1,0,0,TOR,0,0,0
2013-01-16,IND,0,0,0,ORL,1,0,0
2013-01-16,BKN,0,0,0,ATL,1,0,0
2013-01-16,NO,1,0,0,BOS,0,0,0
2013-01-16,DEN,0,0,0,OKC,1,0,0
2013-01-16,MEM,0,0,0,SA,1,0,0
2013-01-16,HOU,0,0,0,DAL,1,0,0
2013-01-16,CLE,1,0,0,POR,0,0,0
2013-01-16,WAS,0,0,0,SAC,1,0,0
2013-01-16,MIA,1,0,0,GS,0,0,0
2013-01-17,NY,1,0,0,DET,0,0,0
2013-01-17,LAC,1,0,0,MIN,0,0,0
2013-01-17,MIL,1,0,0,PHO,0,0,0
2013-01-17,MIA,1,0,0,LAL,0,0,0
2013-01-18,CHA,1,0,0,ORL,0,0,0
2013-01-18,CHI,1,0,0,BOS,0,0,0
2013-01-18,TOR,0,0,0,PHI,1,0,0
2013-01-18,HOU,0,0,0,IND,1,0,0
2013-01-18,ATL,0,0,0,BKN,1,0,0
2013-01-18,SAC,0,0,0,MEM,1,0,0
2013-01-18,GS,0,0,0,SA,1,0,0
2013-01-18,WAS,1,0,0,DEN,0,0,0
2013-01-18,OKC,1,0,0,DAL,0,0,0
2013-01-19,SAC,1,0,0,CHA,0,0,0
2013-01-19,SA,1,0,0,ATL,0,0,0
2013-01-19,MEM,1,0,0,CHI,0,0,0
2013-01-19,HOU,0,0,0,MIN,1,0,0
2013-01-19,GS,1,0,0,NO,0,0,0
2013-01-19,CLE,0,0,0,UTA,1,0,0
2013-01-19,MIL,1,0,0,POR,0,0,0
2013-01-19,WAS,0,0,0,LAC,1,0,0
2013-01-20,LAL,0,0,0,TOR,1,0,0
2013-01-20,DAL,1,0,0,ORL,0,0,0
2013-01-20,BOS,0,0,0,DET,1,0,0
2013-01-20,OKC,0,0,0,DEN,1,0,0
2013-01-21,SAC,0,0,0,NO,1,0,0
2013-01-21,IND,1,0,0,MEM,0,0,0
2013-01-21,HOU,1,0,0,CHA,0,0,0
2013-01-21,MIN,0,0,0,ATL,1,0,0
2013-01-21,BKN,1,0,0,NY,0,0,0
2013-01-21,LAC,0,0,0,GS,1,0,0
2013-01-21,SA,1,0,0,PHI,0,0,0
2013-01-21,LAL,0,0,0,CHI,1,0,0
2013-01-21,WAS,1,0,0,POR,0,0,0
2013-01-22,BOS,0,0,0,CLE,1,0,0
2013-01-22,ORL,0,0,0,DET,1,0,0
2013-01-22,PHI,0,0,0,MIL,1,0,0
2013-01-22,OKC,1,0,0,LAC,0,0,0
2013-01-23,ATL,1,0,0,CHA,0,0,0
2013-01-23,TOR,0,0,0,MIA,1,0,0
2013-01-23,LAL,0,0,0,MEM,1,0,0
2013-01-23,BKN,1,0,0,MIN,0,0,0
2013-01-23,DEN,1,0,0,HOU,0,0,0
2013-01-23,DET,0,0,0,CHI,1,0,0
2013-01-23,NO,0,0,0,SA,1,0,0
2013-01-23,WAS,0,0,0,UTA,1,0,0
2013-01-23,IND,0,0,0,POR,1,0,0
2013-01-23,PHO,1,0,0,SAC,0,0,0
2013-01-23,OKC,0,0,0,GS,1,0,0
2013-01-24,TOR,1,0,0,ORL,0,0,0
2013-01-24,NY,1,0,0,BOS,0,0,0
2013-01-24,LAC,0,0,0,PHO,1,0,0
2013-01-25,MIN,0,0,0,WAS,1,0,0
2013-01-25,MIL,0,0,0,CLE,1,0,0
2013-01-25,BOS,0,0,0,ATL,1,0,0
2013-01-25,DET,0,0,0,MIA,1,0,0
2013-01-25,BKN,0,0,0,MEM,1,0,0
2013-01-25,HOU,1,0,0,NO,0,0,0
2013-01-25,SA,1,0,0,DAL,0,0,0
2013-01-25,GS,0,0,0,CHI,1,0,0
2013-01-25,OKC,1,0,0,SAC,0,0,0
2013-01-25,UTA,0,0,0,LAL,1,0,0
2013-01-26,CHI,0,0,0,WAS,1,0,0
2013-01-26,CLE,1,0,0,TOR,0,0,0
2013-01-26,NY,0,0,0,PHI,1,0,0
2013-01-26,MIN,0,0,0,CHA,1,0,0
2013-01-26,BKN,0,0,0,HOU,1,0,0
2013-01-26,PHO,0,0,0,SA,1,0,0
2013-01-26,GS,0,0,0,MIL,1,0,0
2013-01-26,SAC,0,0,0,DEN,1,0,0
2013-01-26,IND,0,0,0,UTA,1,0,0
2013-01-26,LAC,0,0,0,POR,1,0,0
2013-01-27,MIA,0,0,0,BOS,1,0,0
2013-01-27,OKC,0,0,0,LAL,1,0,0
2013-01-27,NO,1,0,0,MEM,0,0,0
2013-01-27,DET,1,0,0,ORL,0,0,0
2013-01-27,ATL,0,0,0,NY,1,0,0
2013-01-27,PHO,0,0,0,DAL,1,0,0
2013-01-27,POR,0,0,0,LAC,1,0,0
2013-01-28,MEM,1,0,0,PHI,0,0,0
2013-01-28,SAC,1,0,0,WAS,0,0,0
2013-01-28,GS,1,0,0,TOR,0,0,0
2013-01-28,ORL,0,0,0,BKN,1,0,0
2013-01-28,CHA,0,0,0,CHI,1,0,0
2013-01-28,IND,0,0,0,DEN,1,0,0
2013-01-28,HOU,1,0,0,UTA,0,0,0
2013-01-29,GS,1,0,0,CLE,0,0,0
2013-01-29,MIL,1,0,0,DET,0,0,0
2013-01-29,DAL,0,0,0,POR,1,0,0
2013-01-29,NO,0,0,0,LAL,1,0,0
2013-01-30,DET,0,0,0,IND,1,0,0
2013-01-30,WAS,0,0,0,PHI,1,0,0
2013-01-30,SAC,0,0,0,BOS,1,0,0
2013-01-30,ORL,0,0,0,NY,1,0,0
2013-01-30,TOR,0,0,0,ATL,1,0,0
2013-01-30,CHI,1,0,0,MIL,0,0,0
2013-01-30,LAC,1,0,0,MIN,0,0,0
2013-01-30,MIA,1,0,0,BKN,0,0,0
2013-01-30,CHA,0,0,0,SA,1,0,0
2013-01-30,NO,0,0,0,UTA,1,0,0
2013-01-30,HOU,0,0,0,DEN,1,0,0
2013-01-30,LAL,0,0,0,PHO,1,0,0
2013-01-31,MEM,0,0,0,OKC,1,0,0
2013-01-31,DAL,0,0,0,GS,1,0,0
2013-02-01,LAC,0,0,0,TOR,1,0,0
2013-02-01,MIA,0,0,0,IND,1,0,0
2013-02-01,MIL,0,0,0,NY,1,0,0
2013-02-01,CHI,0,0,0,BKN,1,0,0
2013-02-01,CLE,0,0,0,DET,1,0,0
2013-02-01,SAC,0,0,0,PHI,1,0,0
2013-02-01,ORL,0,0,0,BOS,1,0,0
2013-02-01,WAS,0,0,0,MEM,1,0,0
2013-02-01,NO,0,0,0,DEN,1,0,0
2013-02-01,DAL,1,0,0,PHO,0,0,0
2013-02-01,POR,0,0,0,UTA,1,0,0
2013-02-01,LAL,1,0,0,MIN,0,0,0
2013-02-02,CHI,1,0,0,ATL,0,0,0
2013-02-02,SAC,0,0,0,NY,1,0,0
2013-02-02,OKC,0,0,0,CLE,1,0,0
2013-02-02,CHA,0,0,0,HOU,1,0,0
2013-02-02,NO,0,0,0,MIN,1,0,0
2013-02-02,ORL,0,0,0,MIL,1,0,0
2013-02-02,WAS,0,0,0,SA,1,0,0
2013-02-02,UTA,0,0,0,POR,1,0,0
2013-02-02,PHO,0,0,0,GS,1,0,0
2013-02-03,LAC,0,0,0,BOS,1,0,0
2013-02-03,LAL,1,0,0,DET,0,0,0
2013-02-03,MIA,1,0,0,TOR,0,0,0
2013-02-04,CHI,0,0,0,IND,1,0,0
2013-02-04,LAC,0,0,0,WAS,1,0,0
2013-02-04,ORL,0,0,0,PHI,1,0,0
2013-02-04,CHA,0,0,0,MIA,1,0,0
2013-02-04,DET,0,0,0,NY,1,0,0
2013-02-04,DAL,0,0,0,OKC,1,0,0
2013-02-04,POR,1,0,0,MIN,0,0,0
2013-02-04,SAC,0,0,0,UTA,1,0,0
2013-02-05,ATL,0,0,0,IND,1,0,0
2013-02-05,LAL,1,0,0,BKN,0,0,0
2013-02-05,PHO,1,0,0,MEM,0,0,0
2013-02-05,GS,0,0,0,HOU,1,0,0
2013-02-05,MIL,0,0,0,DEN,1,0,0
2013-02-06,CHA,0,0,0,CLE,1,0,0
2013-02-06,BOS,1,0,0,TOR,0,0,0
2013-02-06,LAC,1,0,0,ORL,0,0,0
2013-02-06,NY,0,0,0,WAS,1,0,0
2013-02-06,IND,1,0,0,PHI,0,0,0
2013-02-06,MEM,0,0,0,ATL,1,0,0
2013-02-06,BKN,1,0,0,DET,0,0,0
2013-02-06,HOU,0,0,0,MIA,1,0,0
2013-02-06,PHO,0,0,0,NO,1,0,0
2013-02-06,GS,0,0,0,OKC,1,0,0
2013-02-06,POR,0,0,0,DAL,1,0,0
2013-02-06,MIL,0,0,0,UTA,1,0,0
2013-02-06,SA,1,0,0,MIN,0,0,0
2013-02-07,LAL,0,0,0,BOS,1,0,0
2013-02-07,CHI,0,0,0,DEN,1,0,0
2013-02-08,LAL,1,0,0,CHA,0,0,0
2013-02-08,BKN,0,0,0,WAS,1,0,0
2013-02-08,TOR,1,0,0,IND,0,0,0
2013-02-08,NO,1,0,0,ATL,0,0,0
2013-02-08,ORL,0,0,0,CLE,1,0,0
2013-02-08,SA,0,0,0,DET,1,0,0
2013-02-08,LAC,0,0,0,MIA,1,0,0
2013-02-08,NY,1,0,0,MIN,0,0,0
2013-02-08,PHO,0,0,0,OKC,1,0,0
2013-02-08,POR,0,0,0,HOU,1,0,0
2013-02-08,GS,0,0,0,MEM,1,0,0
2013-02-08,CHI,1,0,0,UTA,0,0,0
2013-02-09,DEN,1,0,0,CLE,0,0,0
2013-02-09,CHA,0,0,0,PHI,1,0,0
2013-02-09,DET,1,0,0,MIL,0,0,0
2013-02-09,GS,0,0,0,DAL,1,0,0
2013-02-09,UTA,0,0,0,SAC,1,0,0
2013-02-10,LAC,1,0,0,NY,0,0,0
2013-02-10,LAL,0,0,0,MIA,1,0,0
2013-02-10,NO,0,0,0,TOR,1,0,0
2013-02-10,DEN,0,0,0,BOS,1,0,0
2013-02-10,MIN,0,0,0,MEM,1,0,0
2013-02-10,POR,0,0,0,ORL,1,0,0
2013-02-10,SA,1,0,0,BKN,0,0,0
2013-02-10,OKC,1,0,0,PHO,0,0,0
2013-02-10,HOU,0,0,0,SAC,1,0,0
2013-02-11,BOS,0,0,0,CHA,1,0,0
2013-02-11,LAC,1,0,0,PHI,0,0,0
2013-02-11,BKN,1,0,0,IND,0,0,0
2013-02-11,MIN,1,0,0,CLE,0,0,0
2013-02-11,NO,1,0,0,DET,0,0,0
2013-02-11,SA,1,0,0,CHI,0,0,0
2013-02-11,WAS,1,0,0,MIL,0,0,0
2013-02-11,ATL,1,0,0,DAL,0,0,0
2013-02-12,DEN,0,0,0,TOR,1,0,0
2013-02-12,POR,0,0,0,MIA,1,0,0
2013-02-12,SAC,0,0,0,MEM,1,0,0
2013-02-12,OKC,0,0,0,UTA,1,0,0
2013-02-12,HOU,1,0,0,GS,0,0,0
2013-02-12,PHO,0,0,0,LAL,1,0,0
2013-02-13,CHA,0,0,0,IND,1,0,0
2013-02-13,ATL,1,0,0,ORL,0,0,0
2013-02-13,SA,1,0,0,CLE,0,0,0
2013-02-13,CHI,0,0,0,BOS,1,0,0
2013-02-13,DEN,0,0,0,BKN,1,0,0
2013-02-13,TOR,1,0,0,NY,0,0,0
2013-02-13,WAS,0,0,0,DET,1,0,0
2013-02-13,PHI,0,0,0,MIL,1,0,0
2013-02-13,UTA,1,0,0,MIN,0,0,0
2013-02-13,POR,0,0,0,NO,1,0,0
2013-02-13,SAC,0,0,0,DAL,1,0,0
2013-02-13,HOU,0,0,0,LAC,1,0,0
2013-02-14,MIA,1,0,0,OKC,0,0,0
2013-02-14,LAC,1,0,0,LAL,0,0,0
2013-02-19,CHA,1,0,0,ORL,0,0,0
2013-02-19,TOR,1,0,0,WAS,0,0,0
2013-02-19,MIL,0,0,0,BKN,1,0,0
2013-02-19,MEM,1,0,0,DET,0,0,0
2013-02-19,CHI,1,0,0,NO,0,0,0
2013-02-19,BOS,0,0,0,DEN,1,0,0
2013-02-19,GS,0,0,0,UTA,1,0,0
2013-02-19,SA,1,0,0,SAC,0,0,0
2013-02-19,PHO,1,0,0,POR,0,0,0
2013-02-20,MEM,1,0,0,TOR,0,0,0
2013-02-20,NO,0,0,0,CLE,1,0,0
2013-02-20,NY,0,0,0,IND,1,0,0
2013-02-20,DET,1,0,0,CHA,0,0,0
2013-02-20,PHI,0,0,0,MIN,1,0,0
2013-02-20,MIA,1,0,0,ATL,0,0,0
2013-02-20,BKN,1,0,0,MIL,0,0,0
2013-02-20,OKC,0,0,0,HOU,1,0,0
2013-02-20,ORL,0,0,0,DAL,1,0,0
2013-02-20,BOS,0,0,0,LAL,1,0,0
2013-02-20,PHO,0,0,0,GS,1,0,0
2013-02-21,MIA,1,0,0,CHI,0,0,0
2013-02-21,SA,1,0,0,LAC,0,0,0
2013-02-22,CHI,1,0,0,CHA,0,0,0
2013-02-22,NY,0,0,0,TOR,1,0,0
2013-02-22,DEN,0,0,0,WAS,1,0,0
2013-02-22,DET,0,0,0,IND,1,0,0
2013-02-22,SAC,0,0,0,ATL,1,0,0
2013-02-22,HOU,1,0,0,BKN,0,0,0
2013-02-22,ORL,0,0,0,MEM,1,0,0
2013-02-22,DAL,1,0,0,NO,0,0,0
2013-02-22,MIN,0,0,0,OKC,1,0,0
2013-02-22,BOS,1,0,0,PHO,0,0,0
2013-02-22,SA,0,0,0,GS,1,0,0
2013-02-22,POR,0,0,0,LAL,1,0,0
2013-02-23,CLE,1,0,0,ORL,0,0,0
2013-02-23,DEN,1,0,0,CHA,0,0,0
2013-02-23,HOU,0,0,0,WAS,1,0,0
2013-02-23,MIA,1,0,0,PHI,0,0,0
2013-02-23,IND,1,0,0,DET,0,0,0
2013-02-23,ATL,1,0,0,MIL,0,0,0
2013-02-23,UTA,0,0,0,LAC,1,0,0
2013-02-24,LAL,1,0,0,DAL,0,0,0
2013-02-24,MEM,1,0,0,BKN,0,0,0
2013-02-24,GS,1,0,0,MIN,0,0,0
2013-02-24,CLE,0,0,0,MIA,1,0,0
2013-02-24,SAC,0,0,0,NO,1,0,0
2013-02-24,PHI,0,0,0,NY,1,0,0
2013-02-24,SA,1,0,0,PHO,0,0,0
2013-02-24,BOS,0,0,0,POR,1,0,0
2013-02-24,CHI,0,0,0,OKC,1,0,0
2013-02-25,WAS,1,0,0,TOR,0,0,0
2013-02-25,ATL,1,0,0,DET,0,0,0
2013-02-25,BOS,1,0,0,UTA,0,0,0
2013-02-25,LAL,0,0,0,DEN,1,0,0
2013-02-26,ORL,1,0,0,PHI,0,0,0
2013-02-26,GS,0,0,0,IND,1,0,0
2013-02-26,SAC,0,0,0,MIA,1,0,0
2013-02-26,CLE,1,0,0,CHI,0,0,0
2013-02-26,BKN,1,0,0,NO,0,0,0
2013-02-26,MIL,1,0,0,DAL,0,0,0
2013-02-26,MIN,0,0,0,PHO,1,0,0
2013-02-26,CHA,0,0,0,LAC,1,0,0
2013-02-27,SAC,1,0,0,ORL,0,0,0
2013-02-27,TOR,0,0,0,CLE,1,0,0
2013-02-27,GS,0,0,0,NY,1,0,0
2013-02-27,MIL,1,0,0,HOU,0,0,0
2013-02-27,NO,0,0,0,OKC,1,0,0
2013-02-27,DAL,0,0,0,MEM,1,0,0
2013-02-27,DET,1,0,0,WAS,0,0,0
2013-02-27,PHO,1,0,0,SA,0,0,0
2013-02-27,ATL,1,0,0,UTA,0,0,0
2013-02-27,DEN,1,0,0,POR,0,0,0
2013-02-28,LAC,1,0,0,IND,0,0,0
2013-02-28,PHI,0,0,0,CHI,1,0,0
2013-02-28,MIN,0,0,0,LAL,1,0,0
2013-03-01,NY,1,0,0,WAS,0,0,0
2013-03-01,IND,1,0,0,TOR,0,0,0
2013-03-01,HOU,1,0,0,ORL,0,0,0
2013-03-01,LAC,1,0,0,CLE,0,0,0
2013-03-01,MEM,0,0,0,MIA,1,0,0
2013-03-01,GS,0,0,0,BOS,1,0,0
2013-03-01,DAL,1,0,0,BKN,0,0,0
2013-03-01,DET,0,0,0,NO,1,0,0
2013-03-01,SAC,0,0,0,SA,1,0,0
2013-03-01,CHA,0,0,0,UTA,1,0,0
2013-03-01,ATL,0,0,0,PHO,1,0,0
2013-03-01,OKC,0,0,0,DEN,1,0,0
2013-03-02,GS,0,0,0,PHI,1,0,0
2013-03-02,BKN,0,0,0,CHI,1,0,0
2013-03-02,TOR,0,0,0,MIL,1,0,0
2013-03-02,MIN,0,0,0,POR,1,0,0
2013-03-03,MIA,1,0,0,NY,0,0,0
2013-03-03,OKC,1,0,0,LAC,0,0,0
2013-03-03,PHI,0,0,0,WAS,1,0,0
2013-03-03,CHA,0,0,0,SAC,1,0,0
2013-03-03,MEM,1,0,0,ORL,0,0,0
2013-03-03,DAL,0,0,0,HOU,1,0,0
2013-03-03,DET,0,0,0,SA,1,0,0
2013-03-03,CHI,0,0,0,IND,1,0,0
2013-03-03,ATL,0,0,0,LAL,1,0,0
2013-03-04,NY,1,0,0,CLE,0,0,0
2013-03-04,MIA,1,0,0,MIN,0,0,0
2013-03-04,UTA,0,0,0,MIL,1,0,0
2013-03-04,ORL,1,0,0,NO,0,0,0
2013-03-04,ATL,0,0,0,DEN,1,0,0
2013-03-04,CHA,0,0,0,POR,1,0,0
2013-03-04,TOR,0,0,0,GS,1,0,0
2013-03-05,BOS,1,0,0,PHI,0,0,0
2013-03-05,LAL,0,0,0,OKC,1,0,0
2013-03-05,DEN,1,0,0,SAC,0,0,0
2013-03-06,BOS,1,0,0,IND,0,0,0
2013-03-06,UTA,0,0,0,CLE,1,0,0
2013-03-06,BKN,1,0,0,CHA,0,0,0
2013-03-06,PHI,0,0,0,ATL,1,0,0
2013-03-06,NY,1,0,0,DET,0,0,0
2013-03-06,ORL,0,0,0,MIA,1,0,0
2013-03-06,LAL,1,0,0,NO,0,0,0
2013-03-06,POR,0,0,0,MEM,1,0,0
2013-03-06,WAS,0,0,0,MIN,1,0,0
2013-03-06,HOU,0,0,0,DAL,1,0,0
2013-03-06,CHI,0,0,0,SA,1,0,0
2013-03-06,TOR,1,0,0,PHO,0,0,0
2013-03-06,MIL,0,0,0,LAC,1,0,0
2013-03-06,SAC,0,0,0,GS,1,0,0
2013-03-07,OKC,1,0,0,NY,0,0,0
2013-03-07,LAC,0,0,0,DEN,1,0,0
2013-03-08,IND,1,0,0,ORL,0,0,0
2013-03-08,OKC,1,0,0,CHA,0,0,0
2013-03-08,MEM,1,0,0,CLE,0,0,0
2013-03-08,ATL,0,0,0,BOS,1,0,0
2013-03-08,DAL,1,0,0,DET,0,0,0
2013-03-08,WAS,0,0,0,BKN,1,0,0
2013-03-08,PHI,0,0,0,MIA,1,0,0
2013-03-08,UTA,0,0,0,CHI,1,0,0
2013-03-08,POR,1,0,0,SA,0,0,0
2013-03-08,PHO,0,0,0,SAC,1,0,0
2013-03-08,TOR,0,0,0,LAL,1,0,0
2013-03-08,HOU,1,0,0,GS,0,0,0
2013-03-09,BKN,1,0,0,ATL,0,0,0
2013-03-09,UTA,0,0,0,NY,1,0,0
2013-03-09,CHA,0,0,0,WAS,1,0,0
2013-03-09,NO,0,0,0,MEM,1,0,0
2013-03-09,HOU,0,0,0,PHO,1,0,0
2013-03-09,MIN,0,0,0,DEN,1,0,0
2013-03-09,MIL,1,0,0,GS,0,0,0
2013-03-10,BOS,0,0,0,OKC,1,0,0
2013-03-10,CHI,0,0,0,LAL,1,0,0
2013-03-10,PHI,0,0,0,ORL,1,0,0
2013-03-10,CLE,0,0,0,TOR,1,0,0
2013-03-10,IND,0,0,0,MIA,1,0,0
2013-03-10,DAL,1,0,0,MIN,0,0,0
2013-03-10,POR,0,0,0,NO,1,0,0
2013-03-10,MIL,1,0,0,SAC,0,0,0
2013-03-10,DET,0,0,0,LAC,1,0,0
2013-03-11,BKN,0,0,0,PHI,1,0,0
2013-03-11,OKC,0,0,0,SA,1,0,0
2013-03-11,DET,0,0,0,UTA,1,0,0
2013-03-11,DEN,1,0,0,PHO,0,0,0
2013-03-11,NY,0,0,0,GS,1,0,0
2013-03-12,BOS,0,0,0,CHA,1,0,0
2013-03-12,LAL,1,0,0,ORL,0,0,0
2013-03-12,WAS,0,0,0,CLE,1,0,0
2013-03-12,ATL,0,0,0,MIA,1,0,0
2013-03-12,NO,0,0,0,BKN,1,0,0
2013-03-12,DAL,1,0,0,MIL,0,0,0
2013-03-12,SA,0,0,0,MIN,1,0,0
2013-03-12,MEM,1,0,0,POR,0,0,0
2013-03-13,MIL,0,0,0,WAS,1,0,0
2013-03-13,MIA,1,0,0,PHI,0,0,0
2013-03-13,MIN,0,0,0,IND,1,0,0
2013-03-13,LAL,0,0,0,ATL,1,0,0
2013-03-13,TOR,0,0,0,BOS,1,0,0
2013-03-13,UTA,0,0,0,OKC,1,0,0
2013-03-13,PHO,0,0,0,HOU,1,0,0
2013-03-13,CHI,0,0,0,SAC,1,0,0
2013-03-13,MEM,1,0,0,LAC,0,0,0
2013-03-13,NY,0,0,0,DEN,1,0,0
2013-03-13,DET,0,0,0,GS,1,0,0
2013-03-14,DAL,0,0,0,SA,1,0,0
2013-03-14,NY,0,0,0,POR,1,0,0
2013-03-15,CHA,0,0,0,TOR,1,0,0
2013-03-15,NO,0,0,0,WAS,1,0,0
2013-03-15,LAL,1,0,0,IND,0,0,0
2013-03-15,PHO,0,0,0,ATL,1,0,0
2013-03-15,ORL,0,0,0,OKC,1,0,0
2013-03-15,MIN,0,0,0,HOU,1,0,0
2013-03-15,CLE,0,0,0,DAL,1,0,0
2013-03-15,MIA,1,0,0,MIL,0,0,0
2013-03-15,MEM,0,0,0,DEN,1,0,0
2013-03-15,CHI,1,0,0,GS,0,0,0
2013-03-16,PHO,0,0,0,WAS,1,0,0
2013-03-16,CHA,0,0,0,BOS,1,0,0
2013-03-16,IND,0,0,0,PHI,1,0,0
2013-03-16,CLE,0,0,0,SA,1,0,0
2013-03-16,MEM,0,0,0,UTA,1,0,0
2013-03-16,DET,0,0,0,POR,1,0,0
2013-03-17,MIA,1,0,0,TOR,0,0,0
2013-03-17,ORL,0,0,0,MIL,1,0,0
2013-03-17,NY,0,0,0,LAC,1,0,0
2013-03-17,NO,0,0,0,MIN,1,0,0
2013-03-17,GS,1,0,0,HOU,0,0,0
2013-03-17,OKC,1,0,0,DAL,0,0,0
2013-03-17,ATL,1,0,0,BKN,0,0,0
2013-03-17,SAC,0,0,0,LAL,1,0,0
2013-03-18,IND,1,0,0,CLE,0,0,0
2013-03-18,POR,0,0,0,PHI,1,0,0
2013-03-18,WAS,0,0,0,CHA,1,0,0
2013-03-18,DAL,1,0,0,ATL,0,0,0
2013-03-18,BKN,1,0,0,DET,0,0,0
2013-03-18,MIA,1,0,0,BOS,0,0,0
2013-03-18,DEN,1,0,0,CHI,0,0,0
2013-03-18,MIN,0,0,0,MEM,1,0,0
2013-03-18,GS,1,0,0,NO,0,0,0
2013-03-18,LAL,0,0,0,PHO,1,0,0
2013-03-18,NY,1,0,0,UTA,0,0,0
2013-03-19,ORL,0,0,0,IND,1,0,0
2013-03-19,DEN,1,0,0,OKC,0,0,0
2013-03-19,POR,0,0,0,MIL,1,0,0
2013-03-19,LAC,0,0,0,SAC,1,0,0
2013-03-20,MIA,1,0,0,CLE,0,0,0
2013-03-20,TOR,0,0,0,CHA,1,0,0
2013-03-20,MIL,0,0,0,ATL,1,0,0
2013-03-20,ORL,0,0,0,NY,1,0,0
2013-03-20,BOS,0,0,0,NO,1,0,0
2013-03-20,UTA,0,0,0,HOU,1,0,0
2013-03-20,BKN,1,0,0,DAL,0,0,0
2013-03-20,OKC,0,0,0,MEM,1,0,0
2013-03-20,GS,0,0,0,SA,1,0,0
2013-03-20,WAS,1,0,0,PHO,0,0,0
2013-03-20,PHI,0,0,0,LAC,1,0,0
2013-03-21,POR,1,0,0,CHI,0,0,0
2013-03-21,PHI,0,0,0,DEN,1,0,0
2013-03-21,MIN,0,0,0,SAC,1,0,0
2013-03-22,MIL,0,0,0,IND,1,0,0
2013-03-22,NY,1,0,0,TOR,0,0,0
2013-03-22,OKC,1,0,0,ORL,0,0,0
2013-03-22,DET,0,0,0,MIA,1,0,0
2013-03-22,POR,1,0,0,ATL,0,0,0
2013-03-22,CLE,0,0,0,HOU,1,0,0
2013-03-22,MEM,0,0,0,NO,1,0,0
2013-03-22,BOS,0,0,0,DAL,1,0,0
2013-03-22,UTA,0,0,0,SA,1,0,0
2013-03-22,MIN,1,0,0,PHO,0,0,0
2013-03-22,WAS,1,0,0,LAL,0,0,0
2013-03-23,DET,1,0,0,CHA,0,0,0
2013-03-23,TOR,0,0,0,NY,1,0,0
2013-03-23,BOS,0,0,0,MEM,1,0,0
2013-03-23,IND,0,0,0,CHI,1,0,0
2013-03-23,SAC,0,0,0,DEN,1,0,0
2013-03-23,BKN,0,0,0,LAC,1,0,0
2013-03-23,WAS,0,0,0,GS,1,0,0
2013-03-24,ATL,1,0,0,MIL,0,0,0
2013-03-24,CHA,0,0,0,MIA,1,0,0
2013-03-24,CHI,1,0,0,MIN,0,0,0
2013-03-24,SA,0,0,0,HOU,1,0,0
2013-03-24,POR,0,0,0,OKC,1,0,0
2013-03-24,UTA,0,0,0,DAL,1,0,0
2013-03-24,PHI,1,0,0,SAC,0,0,0
2013-03-24,BKN,1,0,0,PHO,0,0,0
2013-03-25,MEM,0,0,0,WAS,1,0,0
2013-03-25,ATL,0,0,0,IND,1,0,0
2013-03-25,MIA,1,0,0,ORL,0,0,0
